Source,Target
444318,133733
444318,884098
444318,200019
444318,499381
444318,86759
444318,71888
444318,386703
444318,100283
444318,607351
444318,698881
444318,897957
444318,95089
444318,506652
444318,765242
444318,12058
444318,294618
444318,111635
444318,809608
444318,350486
444318,261569
444318,230772
444318,756099
444318,467145
444318,319670
444318,333519
444318,24484
444318,923817
444318,168308
444318,707549
444318,949057
444318,537251
444318,415224
444318,131806
444318,172506
444318,950791
444318,783657
444318,77174
444318,35970
444318,50997
444318,481191
444318,102792
444318,625089
444318,593324
444318,273822
444318,476278
444318,499985
444318,339588
444318,913194
385254,218080
385254,171812
385254,455533
385254,465698
385254,445127
385254,296490
385254,130004
385254,358487
385254,363822
385254,547275
385254,350356
385254,580541
385254,297422
385254,894713
385254,598704
385254,133333
385254,605224
385254,360254
385254,80140
385254,854241
385254,833761
385254,735033
385254,140246
385254,151203
385254,886018
385254,962410
385254,544056
385254,692363
385254,286704
385254,352702
385254,829911
385254,258717
385254,77142
385254,143288
385254,406373
385254,434668
385254,163885
385254,822198
385254,555171
385254,407707
385254,614626
385254,735869
385254,677618
385254,950962
385254,239362
385254,339282
385254,480769
385254,40744
385254,681015
385254,338183
385254,961772
385254,25678
385254,221062
385254,162704
385254,220354
385254,387268
385254,223644
385254,102628
385254,55194
385254,896621
385254,886209
385254,379565
385254,995619
385254,869269
385254,782323
385254,583209
385254,17896
385254,45105
385254,210356
385254,187842
385254,684772
385254,830016
385254,822573
385254,168204
385254,950003
385254,839720
385254,358288
385254,860021
385254,446990
385254,17126
385254,287244
385254,168319
385254,966801
385254,555857
385254,102609
385254,404908
385254,582137
385254,339453
385254,918922
385254,606164
385254,862660
385254,33619
385254,754402
385254,692566
385254,133733
385254,884098
385254,200019
385254,499381
385254,86759
385254,71888
385254,386703
385254,100283
385254,607351
385254,698881
385254,897957
385254,95089
385254,506652
385254,765242
385254,12058
385254,294618
385254,111635
385254,809608
385254,350486
385254,261569
385254,230772
385254,756099
385254,467145
385254,319670
385254,333519
385254,24484
385254,923817
385254,168308
385254,707549
385254,949057
385254,537251
385254,415224
385254,131806
385254,172506
385254,950791
385254,783657
385254,77174
385254,35970
385254,50997
385254,481191
385254,102792
385254,625089
385254,593324
385254,273822
385254,476278
385254,499985
385254,339588
385254,913194
218080,171812
218080,455533
218080,465698
218080,445127
218080,296490
218080,130004
218080,358487
218080,363822
218080,547275
218080,350356
218080,580541
218080,297422
218080,894713
218080,598704
218080,133333
218080,605224
218080,360254
218080,80140
218080,854241
218080,833761
218080,735033
218080,140246
218080,151203
218080,886018
218080,962410
218080,544056
218080,692363
218080,286704
218080,352702
218080,829911
218080,258717
218080,77142
218080,143288
218080,406373
218080,434668
218080,163885
218080,822198
218080,555171
218080,407707
218080,614626
218080,735869
218080,677618
218080,950962
218080,239362
218080,339282
218080,480769
218080,40744
218080,681015
218080,338183
218080,961772
218080,25678
218080,221062
218080,162704
218080,220354
218080,387268
218080,223644
218080,102628
218080,55194
218080,896621
218080,886209
218080,379565
218080,995619
218080,869269
218080,782323
218080,583209
218080,17896
218080,45105
218080,210356
218080,187842
218080,684772
218080,830016
218080,822573
218080,168204
218080,950003
218080,839720
218080,358288
218080,860021
218080,446990
218080,17126
218080,287244
218080,168319
218080,966801
218080,555857
218080,102609
218080,404908
218080,582137
218080,339453
218080,918922
218080,606164
218080,862660
218080,33619
218080,754402
218080,692566
218080,133733
218080,884098
218080,200019
218080,499381
218080,86759
218080,71888
218080,386703
218080,100283
218080,607351
218080,698881
218080,897957
218080,95089
218080,506652
218080,765242
218080,12058
218080,294618
218080,111635
218080,809608
218080,350486
218080,261569
218080,230772
218080,756099
218080,467145
218080,319670
218080,333519
218080,24484
218080,923817
218080,168308
218080,707549
218080,949057
218080,537251
218080,415224
218080,131806
218080,172506
218080,950791
218080,783657
218080,77174
218080,35970
218080,50997
218080,481191
218080,102792
218080,625089
218080,593324
218080,273822
218080,476278
218080,499985
218080,339588
218080,913194
171812,455533
171812,465698
171812,445127
171812,296490
171812,130004
171812,358487
171812,363822
171812,547275
171812,350356
171812,580541
171812,297422
171812,894713
171812,598704
171812,133333
171812,605224
171812,360254
171812,80140
171812,854241
171812,833761
171812,735033
171812,140246
171812,151203
171812,886018
171812,962410
171812,544056
171812,692363
171812,286704
171812,352702
171812,829911
171812,258717
171812,77142
171812,143288
171812,406373
171812,434668
171812,163885
171812,822198
171812,555171
171812,407707
171812,614626
171812,735869
171812,677618
171812,950962
171812,239362
171812,339282
171812,480769
171812,40744
171812,681015
171812,338183
171812,961772
171812,25678
171812,221062
171812,162704
171812,220354
171812,387268
171812,223644
171812,102628
171812,55194
171812,896621
171812,886209
171812,379565
171812,995619
171812,869269
171812,782323
171812,583209
171812,17896
171812,45105
171812,210356
171812,187842
171812,684772
171812,830016
171812,822573
171812,168204
171812,950003
171812,839720
171812,358288
171812,860021
171812,446990
171812,17126
171812,287244
171812,168319
171812,966801
171812,555857
171812,102609
171812,404908
171812,582137
171812,339453
171812,918922
171812,606164
171812,862660
171812,33619
171812,754402
171812,692566
171812,133733
171812,884098
171812,200019
171812,499381
171812,86759
171812,71888
171812,386703
171812,100283
171812,607351
171812,698881
171812,897957
171812,95089
171812,506652
171812,765242
171812,12058
171812,294618
171812,111635
171812,809608
171812,350486
171812,261569
171812,230772
171812,756099
171812,467145
171812,319670
171812,333519
171812,24484
171812,923817
171812,168308
171812,707549
171812,949057
171812,537251
171812,415224
171812,131806
171812,172506
171812,950791
171812,783657
171812,77174
171812,35970
171812,50997
171812,481191
171812,102792
171812,625089
171812,593324
171812,273822
171812,476278
171812,499985
171812,339588
171812,913194
152017,754456
152017,822420
152017,843626
152017,767782
152017,151106
152017,843412
152017,467319
455533,465698
455533,445127
455533,296490
455533,130004
455533,358487
455533,363822
455533,547275
455533,350356
455533,580541
455533,297422
455533,894713
455533,598704
455533,133333
455533,605224
455533,360254
455533,80140
455533,854241
455533,833761
455533,735033
455533,140246
455533,151203
455533,886018
455533,962410
455533,544056
455533,692363
455533,286704
455533,352702
455533,829911
455533,258717
455533,77142
455533,143288
455533,406373
455533,434668
455533,163885
455533,822198
455533,555171
455533,407707
455533,614626
455533,735869
455533,677618
455533,950962
455533,239362
455533,339282
455533,480769
455533,40744
455533,681015
455533,338183
455533,961772
455533,25678
455533,221062
455533,162704
455533,220354
455533,387268
455533,223644
455533,102628
455533,55194
455533,896621
455533,886209
455533,379565
455533,995619
455533,869269
455533,782323
455533,583209
455533,17896
455533,45105
455533,210356
455533,187842
455533,684772
455533,830016
455533,822573
455533,168204
455533,950003
455533,839720
455533,358288
455533,860021
455533,446990
455533,17126
455533,287244
455533,168319
455533,966801
455533,555857
455533,102609
455533,404908
455533,582137
455533,339453
455533,918922
455533,606164
455533,862660
455533,33619
455533,754402
455533,692566
455533,133733
455533,884098
455533,200019
455533,499381
455533,86759
455533,71888
455533,386703
455533,100283
455533,607351
455533,698881
455533,897957
455533,95089
455533,506652
455533,765242
455533,12058
455533,294618
455533,111635
455533,809608
455533,350486
455533,261569
455533,230772
455533,756099
455533,467145
455533,319670
455533,333519
455533,24484
455533,923817
455533,168308
455533,707549
455533,949057
455533,537251
455533,415224
455533,131806
455533,172506
455533,950791
455533,783657
455533,77174
455533,35970
455533,50997
455533,481191
455533,102792
455533,625089
455533,593324
455533,273822
455533,476278
455533,499985
455533,339588
455533,913194
465698,445127
465698,296490
465698,130004
465698,358487
465698,363822
465698,547275
465698,350356
465698,580541
465698,297422
465698,894713
465698,598704
465698,133333
465698,605224
465698,360254
465698,80140
465698,854241
465698,833761
465698,735033
465698,140246
465698,151203
465698,886018
465698,962410
465698,544056
465698,692363
465698,286704
465698,352702
465698,829911
465698,258717
465698,77142
465698,143288
465698,406373
465698,434668
465698,163885
465698,822198
465698,555171
465698,407707
465698,614626
465698,735869
465698,677618
465698,950962
465698,239362
465698,339282
465698,480769
465698,40744
465698,681015
465698,338183
465698,961772
465698,25678
465698,221062
465698,162704
465698,220354
465698,387268
465698,223644
465698,102628
465698,55194
465698,896621
465698,886209
465698,379565
465698,995619
465698,869269
465698,782323
465698,583209
465698,17896
465698,45105
465698,210356
465698,187842
465698,684772
465698,830016
465698,822573
465698,168204
465698,950003
465698,839720
465698,358288
465698,860021
465698,446990
465698,17126
465698,287244
465698,168319
465698,966801
465698,555857
465698,102609
465698,404908
465698,582137
465698,339453
465698,918922
465698,606164
465698,862660
465698,33619
465698,754402
465698,692566
465698,133733
465698,884098
465698,200019
465698,499381
465698,86759
465698,71888
465698,386703
465698,100283
465698,607351
465698,698881
465698,897957
465698,95089
465698,506652
465698,765242
465698,12058
465698,294618
465698,111635
465698,809608
465698,350486
465698,261569
465698,230772
465698,756099
465698,467145
465698,319670
465698,333519
465698,24484
465698,923817
465698,168308
465698,707549
465698,949057
465698,537251
465698,415224
465698,131806
465698,172506
465698,950791
465698,783657
465698,77174
465698,35970
465698,50997
465698,481191
465698,102792
465698,625089
465698,593324
465698,273822
465698,476278
465698,499985
465698,339588
465698,913194
445127,296490
445127,130004
445127,358487
445127,363822
445127,547275
445127,350356
445127,580541
445127,297422
445127,894713
445127,598704
445127,133333
445127,605224
445127,360254
445127,80140
445127,854241
445127,833761
445127,735033
445127,140246
445127,151203
445127,886018
445127,962410
445127,544056
445127,692363
445127,286704
445127,352702
445127,829911
445127,258717
445127,77142
445127,143288
445127,406373
445127,434668
445127,163885
445127,822198
445127,555171
445127,407707
445127,614626
445127,735869
445127,677618
445127,950962
445127,239362
445127,339282
445127,480769
445127,40744
445127,681015
445127,338183
445127,961772
445127,25678
445127,221062
445127,162704
445127,220354
445127,387268
445127,223644
445127,102628
445127,55194
445127,896621
445127,886209
445127,379565
445127,995619
445127,869269
445127,782323
445127,583209
445127,17896
445127,45105
445127,210356
445127,187842
445127,684772
445127,830016
445127,822573
445127,168204
445127,950003
445127,839720
445127,358288
445127,860021
445127,446990
445127,17126
445127,287244
445127,168319
445127,966801
445127,555857
445127,102609
445127,404908
445127,582137
445127,339453
445127,918922
445127,606164
445127,862660
445127,33619
445127,754402
445127,692566
445127,133733
445127,884098
445127,200019
445127,499381
445127,86759
445127,71888
445127,386703
445127,100283
445127,607351
445127,698881
445127,897957
445127,95089
445127,506652
445127,765242
445127,12058
445127,294618
445127,111635
445127,809608
445127,350486
445127,261569
445127,230772
445127,756099
445127,467145
445127,319670
445127,333519
445127,24484
445127,923817
445127,168308
445127,707549
445127,949057
445127,537251
445127,415224
445127,131806
445127,172506
445127,950791
445127,783657
445127,77174
445127,35970
445127,50997
445127,481191
445127,102792
445127,625089
445127,593324
445127,273822
445127,476278
445127,499985
445127,339588
445127,913194
296490,130004
296490,358487
296490,363822
296490,547275
296490,350356
296490,580541
296490,297422
296490,894713
296490,598704
296490,133333
296490,605224
296490,360254
296490,80140
296490,854241
296490,833761
296490,735033
296490,140246
296490,151203
296490,886018
296490,962410
296490,544056
296490,692363
296490,286704
296490,352702
296490,829911
296490,258717
296490,77142
296490,143288
296490,406373
296490,434668
296490,163885
296490,822198
296490,555171
296490,407707
296490,614626
296490,735869
296490,677618
296490,950962
296490,239362
296490,339282
296490,480769
296490,40744
296490,681015
296490,338183
296490,961772
296490,25678
296490,221062
296490,162704
296490,220354
296490,387268
296490,223644
296490,102628
296490,55194
296490,896621
296490,886209
296490,379565
296490,995619
296490,869269
296490,782323
296490,583209
296490,17896
296490,45105
296490,210356
296490,187842
296490,684772
296490,830016
296490,822573
296490,168204
296490,950003
296490,839720
296490,358288
296490,860021
296490,446990
296490,17126
296490,287244
296490,168319
296490,966801
296490,555857
296490,102609
296490,404908
296490,582137
296490,339453
296490,918922
296490,606164
296490,862660
296490,33619
296490,754402
296490,692566
296490,133733
296490,884098
296490,200019
296490,499381
296490,86759
296490,71888
296490,386703
296490,100283
296490,607351
296490,698881
296490,897957
296490,95089
296490,506652
296490,765242
296490,12058
296490,294618
296490,111635
296490,809608
296490,350486
296490,261569
296490,230772
296490,756099
296490,467145
296490,319670
296490,333519
296490,24484
296490,923817
296490,168308
296490,707549
296490,949057
296490,537251
296490,415224
296490,131806
296490,172506
296490,950791
296490,783657
296490,77174
296490,35970
296490,50997
296490,481191
296490,102792
296490,625089
296490,593324
296490,273822
296490,476278
296490,499985
296490,339588
296490,913194
754456,822420
754456,843626
754456,767782
754456,151106
754456,843412
754456,467319
130004,358487
130004,363822
130004,547275
130004,350356
130004,580541
130004,297422
130004,894713
130004,598704
130004,133333
130004,605224
130004,360254
130004,80140
130004,854241
130004,833761
130004,735033
130004,140246
130004,151203
130004,886018
130004,962410
130004,544056
130004,692363
130004,286704
130004,352702
130004,829911
130004,258717
130004,77142
130004,143288
130004,406373
130004,434668
130004,163885
130004,822198
130004,555171
130004,407707
130004,614626
130004,735869
130004,677618
130004,950962
130004,239362
130004,339282
130004,480769
130004,40744
130004,681015
130004,338183
130004,961772
130004,25678
130004,221062
130004,162704
130004,220354
130004,387268
130004,223644
130004,102628
130004,55194
130004,896621
130004,886209
130004,379565
130004,995619
130004,869269
130004,782323
130004,583209
130004,17896
130004,45105
130004,210356
130004,187842
130004,684772
130004,830016
130004,822573
130004,168204
130004,950003
130004,839720
130004,358288
130004,860021
130004,446990
130004,17126
130004,287244
130004,168319
130004,966801
130004,555857
130004,102609
130004,404908
130004,582137
130004,339453
130004,918922
130004,606164
130004,862660
130004,33619
130004,754402
130004,692566
130004,133733
130004,884098
130004,200019
130004,499381
130004,86759
130004,71888
130004,386703
130004,100283
130004,607351
130004,698881
130004,897957
130004,95089
130004,506652
130004,765242
130004,12058
130004,294618
130004,111635
130004,809608
130004,350486
130004,261569
130004,230772
130004,756099
130004,467145
130004,319670
130004,333519
130004,24484
130004,923817
130004,168308
130004,707549
130004,949057
130004,537251
130004,415224
130004,131806
130004,172506
130004,950791
130004,783657
130004,77174
130004,35970
130004,50997
130004,481191
130004,102792
130004,625089
130004,593324
130004,273822
130004,476278
130004,499985
130004,339588
130004,913194
358487,363822
358487,547275
358487,350356
358487,580541
358487,297422
358487,894713
358487,598704
358487,133333
358487,605224
358487,360254
358487,80140
358487,854241
358487,833761
358487,735033
358487,140246
358487,151203
358487,886018
358487,962410
358487,544056
358487,692363
358487,286704
358487,352702
358487,829911
358487,258717
358487,77142
358487,143288
358487,406373
358487,434668
358487,163885
358487,822198
358487,555171
358487,407707
358487,614626
358487,735869
358487,677618
358487,950962
358487,239362
358487,339282
358487,480769
358487,40744
358487,681015
358487,338183
358487,961772
358487,25678
358487,221062
358487,162704
358487,220354
358487,387268
358487,223644
358487,102628
358487,55194
358487,896621
358487,886209
358487,379565
358487,995619
358487,869269
358487,782323
358487,583209
358487,17896
358487,45105
358487,210356
358487,187842
358487,684772
358487,830016
358487,822573
358487,168204
358487,950003
358487,839720
358487,358288
358487,860021
358487,446990
358487,17126
358487,287244
358487,168319
358487,966801
358487,555857
358487,102609
358487,404908
358487,582137
358487,339453
358487,918922
358487,606164
358487,862660
358487,33619
358487,754402
358487,692566
358487,133733
358487,884098
358487,200019
358487,499381
358487,86759
358487,71888
358487,386703
358487,100283
358487,607351
358487,698881
358487,897957
358487,95089
358487,506652
358487,765242
358487,12058
358487,294618
358487,111635
358487,809608
358487,350486
358487,261569
358487,230772
358487,756099
358487,467145
358487,319670
358487,333519
358487,24484
358487,923817
358487,168308
358487,707549
358487,949057
358487,537251
358487,415224
358487,131806
358487,172506
358487,950791
358487,783657
358487,77174
358487,35970
358487,50997
358487,481191
358487,102792
358487,625089
358487,593324
358487,273822
358487,476278
358487,499985
358487,339588
358487,913194
363822,547275
363822,350356
363822,580541
363822,297422
363822,894713
363822,598704
363822,133333
363822,605224
363822,360254
363822,80140
363822,854241
363822,833761
363822,735033
363822,140246
363822,151203
363822,886018
363822,962410
363822,544056
363822,692363
363822,286704
363822,352702
363822,829911
363822,258717
363822,77142
363822,143288
363822,406373
363822,434668
363822,163885
363822,822198
363822,555171
363822,407707
363822,614626
363822,735869
363822,677618
363822,950962
363822,239362
363822,339282
363822,480769
363822,40744
363822,681015
363822,338183
363822,961772
363822,25678
363822,221062
363822,162704
363822,220354
363822,387268
363822,223644
363822,102628
363822,55194
363822,896621
363822,886209
363822,379565
363822,995619
363822,869269
363822,782323
363822,583209
363822,17896
363822,45105
363822,210356
363822,187842
363822,684772
363822,830016
363822,822573
363822,168204
363822,950003
363822,839720
363822,358288
363822,860021
363822,446990
363822,17126
363822,287244
363822,168319
363822,966801
363822,555857
363822,102609
363822,404908
363822,582137
363822,339453
363822,918922
363822,606164
363822,862660
363822,33619
363822,754402
363822,692566
363822,133733
363822,884098
363822,200019
363822,499381
363822,86759
363822,71888
363822,386703
363822,100283
363822,607351
363822,698881
363822,897957
363822,95089
363822,506652
363822,765242
363822,12058
363822,294618
363822,111635
363822,809608
363822,350486
363822,261569
363822,230772
363822,756099
363822,467145
363822,319670
363822,333519
363822,24484
363822,923817
363822,168308
363822,707549
363822,949057
363822,537251
363822,415224
363822,131806
363822,172506
363822,950791
363822,783657
363822,77174
363822,35970
363822,50997
363822,481191
363822,102792
363822,625089
363822,593324
363822,273822
363822,476278
363822,499985
363822,339588
363822,913194
547275,350356
547275,580541
547275,297422
547275,894713
547275,598704
547275,133333
547275,605224
547275,360254
547275,80140
547275,854241
547275,833761
547275,735033
547275,140246
547275,151203
547275,886018
547275,962410
547275,544056
547275,692363
547275,286704
547275,352702
547275,829911
547275,258717
547275,77142
547275,143288
547275,406373
547275,434668
547275,163885
547275,822198
547275,555171
547275,407707
547275,614626
547275,735869
547275,677618
547275,950962
547275,239362
547275,339282
547275,480769
547275,40744
547275,681015
547275,338183
547275,961772
547275,25678
547275,221062
547275,162704
547275,220354
547275,387268
547275,223644
547275,102628
547275,55194
547275,896621
547275,886209
547275,379565
547275,995619
547275,869269
547275,782323
547275,583209
547275,17896
547275,45105
547275,210356
547275,187842
547275,684772
547275,830016
547275,822573
547275,168204
547275,950003
547275,839720
547275,358288
547275,860021
547275,446990
547275,17126
547275,287244
547275,168319
547275,966801
547275,555857
547275,102609
547275,404908
547275,582137
547275,339453
547275,918922
547275,606164
547275,862660
547275,33619
547275,754402
547275,692566
547275,133733
547275,884098
547275,200019
547275,499381
547275,86759
547275,71888
547275,386703
547275,100283
547275,607351
547275,698881
547275,897957
547275,95089
547275,506652
547275,765242
547275,12058
547275,294618
547275,111635
547275,809608
547275,350486
547275,261569
547275,230772
547275,756099
547275,467145
547275,319670
547275,333519
547275,24484
547275,923817
547275,168308
547275,707549
547275,949057
547275,537251
547275,415224
547275,131806
547275,172506
547275,950791
547275,783657
547275,77174
547275,35970
547275,50997
547275,481191
547275,102792
547275,625089
547275,593324
547275,273822
547275,476278
547275,499985
547275,339588
547275,913194
350356,580541
350356,297422
350356,894713
350356,598704
350356,133333
350356,605224
350356,360254
350356,80140
350356,854241
350356,833761
350356,735033
350356,140246
350356,151203
350356,886018
350356,962410
350356,544056
350356,692363
350356,286704
350356,352702
350356,829911
350356,258717
350356,77142
350356,143288
350356,406373
350356,434668
350356,163885
350356,822198
350356,555171
350356,407707
350356,614626
350356,735869
350356,677618
350356,950962
350356,239362
350356,339282
350356,480769
350356,40744
350356,681015
350356,338183
350356,961772
350356,25678
350356,221062
350356,162704
350356,220354
350356,387268
350356,223644
350356,102628
350356,55194
350356,896621
350356,886209
350356,379565
350356,995619
350356,869269
350356,782323
350356,583209
350356,17896
350356,45105
350356,210356
350356,187842
350356,684772
350356,830016
350356,822573
350356,168204
350356,950003
350356,839720
350356,358288
350356,860021
350356,446990
350356,17126
350356,287244
350356,168319
350356,966801
350356,555857
350356,102609
350356,404908
350356,582137
350356,339453
350356,918922
350356,606164
350356,862660
350356,33619
350356,754402
350356,692566
350356,133733
350356,884098
350356,200019
350356,499381
350356,86759
350356,71888
350356,386703
350356,100283
350356,607351
350356,698881
350356,897957
350356,95089
350356,506652
350356,765242
350356,12058
350356,294618
350356,111635
350356,809608
350356,350486
350356,261569
350356,230772
350356,756099
350356,467145
350356,319670
350356,333519
350356,24484
350356,923817
350356,168308
350356,707549
350356,949057
350356,537251
350356,415224
350356,131806
350356,172506
350356,950791
350356,783657
350356,77174
350356,35970
350356,50997
350356,481191
350356,102792
350356,625089
350356,593324
350356,273822
350356,476278
350356,499985
350356,339588
350356,913194
580541,297422
580541,894713
580541,598704
580541,133333
580541,605224
580541,360254
580541,80140
580541,854241
580541,833761
580541,735033
580541,140246
580541,151203
580541,886018
580541,962410
580541,544056
580541,692363
580541,286704
580541,352702
580541,829911
580541,258717
580541,77142
580541,143288
580541,406373
580541,434668
580541,163885
580541,822198
580541,555171
580541,407707
580541,614626
580541,735869
580541,677618
580541,950962
580541,239362
580541,339282
580541,480769
580541,40744
580541,681015
580541,338183
580541,961772
580541,25678
580541,221062
580541,162704
580541,220354
580541,387268
580541,223644
580541,102628
580541,55194
580541,896621
580541,886209
580541,379565
580541,995619
580541,869269
580541,782323
580541,583209
580541,17896
580541,45105
580541,210356
580541,187842
580541,684772
580541,830016
580541,822573
580541,168204
580541,950003
580541,839720
580541,358288
580541,860021
580541,446990
580541,17126
580541,287244
580541,168319
580541,966801
580541,555857
580541,102609
580541,404908
580541,582137
580541,339453
580541,918922
580541,606164
580541,862660
580541,33619
580541,754402
580541,692566
580541,133733
580541,884098
580541,200019
580541,499381
580541,86759
580541,71888
580541,386703
580541,100283
580541,607351
580541,698881
580541,897957
580541,95089
580541,506652
580541,765242
580541,12058
580541,294618
580541,111635
580541,809608
580541,350486
580541,261569
580541,230772
580541,756099
580541,467145
580541,319670
580541,333519
580541,24484
580541,923817
580541,168308
580541,707549
580541,949057
580541,537251
580541,415224
580541,131806
580541,172506
580541,950791
580541,783657
580541,77174
580541,35970
580541,50997
580541,481191
580541,102792
580541,625089
580541,593324
580541,273822
580541,476278
580541,499985
580541,339588
580541,913194
297422,894713
297422,598704
297422,133333
297422,605224
297422,360254
297422,80140
297422,854241
297422,833761
297422,735033
297422,140246
297422,151203
297422,886018
297422,962410
297422,544056
297422,692363
297422,286704
297422,352702
297422,829911
297422,258717
297422,77142
297422,143288
297422,406373
297422,434668
297422,163885
297422,822198
297422,555171
297422,407707
297422,614626
297422,735869
297422,677618
297422,950962
297422,239362
297422,339282
297422,480769
297422,40744
297422,681015
297422,338183
297422,961772
297422,25678
297422,221062
297422,162704
297422,220354
297422,387268
297422,223644
297422,102628
297422,55194
297422,896621
297422,886209
297422,379565
297422,995619
297422,869269
297422,782323
297422,583209
297422,17896
297422,45105
297422,210356
297422,187842
297422,684772
297422,830016
297422,822573
297422,168204
297422,950003
297422,839720
297422,358288
297422,860021
297422,446990
297422,17126
297422,287244
297422,168319
297422,966801
297422,555857
297422,102609
297422,404908
297422,582137
297422,339453
297422,918922
297422,606164
297422,862660
297422,33619
297422,754402
297422,692566
297422,133733
297422,884098
297422,200019
297422,499381
297422,86759
297422,71888
297422,386703
297422,100283
297422,607351
297422,698881
297422,897957
297422,95089
297422,506652
297422,765242
297422,12058
297422,294618
297422,111635
297422,809608
297422,350486
297422,261569
297422,230772
297422,756099
297422,467145
297422,319670
297422,333519
297422,24484
297422,923817
297422,168308
297422,707549
297422,949057
297422,537251
297422,415224
297422,131806
297422,172506
297422,950791
297422,783657
297422,77174
297422,35970
297422,50997
297422,481191
297422,102792
297422,625089
297422,593324
297422,273822
297422,476278
297422,499985
297422,339588
297422,913194
822420,843626
822420,767782
822420,151106
822420,843412
822420,467319
894713,598704
894713,133333
894713,605224
894713,360254
894713,80140
894713,854241
894713,833761
894713,735033
894713,140246
894713,151203
894713,886018
894713,962410
894713,544056
894713,692363
894713,286704
894713,352702
894713,829911
894713,258717
894713,77142
894713,143288
894713,406373
894713,434668
894713,163885
894713,822198
894713,555171
894713,407707
894713,614626
894713,735869
894713,677618
894713,950962
894713,239362
894713,339282
894713,480769
894713,40744
894713,681015
894713,338183
894713,961772
894713,25678
894713,221062
894713,162704
894713,220354
894713,387268
894713,223644
894713,102628
894713,55194
894713,896621
894713,886209
894713,379565
894713,995619
894713,869269
894713,782323
894713,583209
894713,17896
894713,45105
894713,210356
894713,187842
894713,684772
894713,830016
894713,822573
894713,168204
894713,950003
894713,839720
894713,358288
894713,860021
894713,446990
894713,17126
894713,287244
894713,168319
894713,966801
894713,555857
894713,102609
894713,404908
894713,582137
894713,339453
894713,918922
894713,606164
894713,862660
894713,33619
894713,754402
894713,692566
894713,133733
894713,884098
894713,200019
894713,499381
894713,86759
894713,71888
894713,386703
894713,100283
894713,607351
894713,698881
894713,897957
894713,95089
894713,506652
894713,765242
894713,12058
894713,294618
894713,111635
894713,809608
894713,350486
894713,261569
894713,230772
894713,756099
894713,467145
894713,319670
894713,333519
894713,24484
894713,923817
894713,168308
894713,707549
894713,949057
894713,537251
894713,415224
894713,131806
894713,172506
894713,950791
894713,783657
894713,77174
894713,35970
894713,50997
894713,481191
894713,102792
894713,625089
894713,593324
894713,273822
894713,476278
894713,499985
894713,339588
894713,913194
598704,133333
598704,605224
598704,360254
598704,80140
598704,854241
598704,833761
598704,735033
598704,140246
598704,151203
598704,886018
598704,962410
598704,544056
598704,692363
598704,286704
598704,352702
598704,829911
598704,258717
598704,77142
598704,143288
598704,406373
598704,434668
598704,163885
598704,822198
598704,555171
598704,407707
598704,614626
598704,735869
598704,677618
598704,950962
598704,239362
598704,339282
598704,480769
598704,40744
598704,681015
598704,338183
598704,961772
598704,25678
598704,221062
598704,162704
598704,220354
598704,387268
598704,223644
598704,102628
598704,55194
598704,896621
598704,886209
598704,379565
598704,995619
598704,869269
598704,782323
598704,583209
598704,17896
598704,45105
598704,210356
598704,187842
598704,684772
598704,830016
598704,822573
598704,168204
598704,950003
598704,839720
598704,358288
598704,860021
598704,446990
598704,17126
598704,287244
598704,168319
598704,966801
598704,555857
598704,102609
598704,404908
598704,582137
598704,339453
598704,918922
598704,606164
598704,862660
598704,33619
598704,754402
598704,692566
598704,133733
598704,884098
598704,200019
598704,499381
598704,86759
598704,71888
598704,386703
598704,100283
598704,607351
598704,698881
598704,897957
598704,95089
598704,506652
598704,765242
598704,12058
598704,294618
598704,111635
598704,809608
598704,350486
598704,261569
598704,230772
598704,756099
598704,467145
598704,319670
598704,333519
598704,24484
598704,923817
598704,168308
598704,707549
598704,949057
598704,537251
598704,415224
598704,131806
598704,172506
598704,950791
598704,783657
598704,77174
598704,35970
598704,50997
598704,481191
598704,102792
598704,625089
598704,593324
598704,273822
598704,476278
598704,499985
598704,339588
598704,913194
133333,605224
133333,360254
133333,80140
133333,854241
133333,833761
133333,735033
133333,140246
133333,151203
133333,886018
133333,962410
133333,544056
133333,692363
133333,286704
133333,352702
133333,829911
133333,258717
133333,77142
133333,143288
133333,406373
133333,434668
133333,163885
133333,822198
133333,555171
133333,407707
133333,614626
133333,735869
133333,677618
133333,950962
133333,239362
133333,339282
133333,480769
133333,40744
133333,681015
133333,338183
133333,961772
133333,25678
133333,221062
133333,162704
133333,220354
133333,387268
133333,223644
133333,102628
133333,55194
133333,896621
133333,886209
133333,379565
133333,995619
133333,869269
133333,782323
133333,583209
133333,17896
133333,45105
133333,210356
133333,187842
133333,684772
133333,830016
133333,822573
133333,168204
133333,950003
133333,839720
133333,358288
133333,860021
133333,446990
133333,17126
133333,287244
133333,168319
133333,966801
133333,555857
133333,102609
133333,404908
133333,582137
133333,339453
133333,918922
133333,606164
133333,862660
133333,33619
133333,754402
133333,692566
133333,133733
133333,884098
133333,200019
133333,499381
133333,86759
133333,71888
133333,386703
133333,100283
133333,607351
133333,698881
133333,897957
133333,95089
133333,506652
133333,765242
133333,12058
133333,294618
133333,111635
133333,809608
133333,350486
133333,261569
133333,230772
133333,756099
133333,467145
133333,319670
133333,333519
133333,24484
133333,923817
133333,168308
133333,707549
133333,949057
133333,537251
133333,415224
133333,131806
133333,172506
133333,950791
133333,783657
